PesticideInRiver,RiverFlow,FishAbundance,Rainfall,ENSO,TreeCond,Irrigation,Drought,PesticideUse,CropYield,CropWater
*,*,*,*,*,*,*,*,*,*,47.7004
*,*,27.8073,*,*,*,*,*,2.14015,*,*
*,*,55.2316,*,*,*,*,*,3.9062,*,*
*,*,*,*,*,*,*,*,3.04055,*,*
9.9861,*,*,*,*,*,*,*,*,*,*
*,218.251,*,*,*,*,*,*,*,*,92.1213
*,*,*,*,La_Nina,*,No,No,*,3.65538,*
*,232.159,*,*,*,*,*,*,*,*,*
*,*,67.2196,*,La_Nina,*,*,*,2.98969,*,*
*,*,6.47859,*,*,Damaged,*,*,*,1.75394,*
*,*,*,*,La_Nina,*,*,*,*,*,*
*,74.8187,*,45.5528,*,*,*,*,*,*,*
*,*,*,182.444,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,48.7662
*,*,198.9,*,*,*,*,*,*,*,*
*,*,*,168.396,*,Damaged,*,*,*,*,62.5456
*,*,*,*,*,*,*,*,2.80234,*,*
0.975462,*,*,*,*,*,No,Yes,*,*,*
*,*,*,*,*,*,No,No,*,*,*
*,*,*,*,La_Nina,*,*,*,*,*,*
1.55417,*,5.70303,*,*,*,*,Yes,3.01685,0.882489,38.9951
*,*,*,184.23,*,*,No,*,4.74619,*,*
*,*,120.636,*,*,*,No,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,1.09239,*
*,*,*,*,La_Nina,*,*,*,4.78429,9.30146,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
0.778343,*,*,*,*,*,*,No,*,*,191.154
*,*,*,*,Neutral,*,*,No,*,0.23428,*
*,3.50375,*,*,*,*,*,*,3.90383,*,*
*,*,*,*,La_Nina,*,*,*,*,1.03396,*
*,*,*,*,*,*,*,*,*,*,244.299
*,*,*,*,*,*,*,*,*,*,79.0084
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,La_Nina,*,No,*,4.00078,1.80213,*
*,33.7646,*,*,*,*,*,*,2.77665,0.565757,*
0.779981,*,*,*,*,Damaged,No,*,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,No,*,*,350.47
2.03952,209.781,87.4498,*,*,*,No,*,*,*,*
*,*,*,113.105,*,*,*,No,*,0.469704,*
*,*,64.5332,*,*,*,*,*,3.98496,*,*
*,*,*,*,*,*,Yes,*,*,*,*
2.91651,*,98.2327,120.31,Neutral,*,No,*,*,*,*
1.82905,173.26,*,*,*,*,*,No,2.73093,*,*
*,*,*,*,Neutral,Damaged,No,*,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,47.7822,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,1.92756,45.6376
0.667168,*,*,*,El_Nino,Good,*,*,*,*,77.6122
1.58349,27.0705,*,34.9565,*,*,*,No,4.35427,*,*
*,*,*,*,Neutral,*,Yes,*,*,*,40.3603
0.394256,*,*,*,*,*,*,*,*,*,11.2574
*,*,*,*,El_Nino,*,*,*,*,*,*
*,66.0647,*,*,Neutral,*,*,*,*,5.3839,*
3.34545,*,*,*,*,*,*,*,*,*,*
1.11983,26.4561,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,No,*,*,*,*
*,*,*,167.233,*,Damaged,*,*,1.19216,0.260602,*
0.452984,*,*,*,*,Damaged,*,*,*,7.08935,*
*,*,*,*,*,*,*,*,*,0.0758082,12.3446
*,*,*,*,*,*,*,*,*,*,307.162
*,294.121,*,*,*,*,*,*,*,*,*
*,*,14.9684,*,El_Nino,*,Yes,*,*,*,74.775
*,*,*,*,*,Good,*,*,*,7.46388,*
1.79582,*,*,*,*,*,*,*,*,9.1291,*
1.99196,*,*,142.042,Neutral,*,*,*,*,1.73767,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,No,*,0.417938,*
*,*,154.461,*,*,*,*,*,3.8497,*,*
*,*,*,*,*,Damaged,*,*,*,4.58019,*
9.78145,*,*,64.8498,*,Good,Yes,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
4.54413,361.263,*,*,*,Good,*,*,*,*,*
*,295.306,*,*,*,*,*,*,*,*,3.47792
*,*,*,*,*,*,*,*,*,3.80036,*
*,*,*,*,La_Nina,*,*,*,3.05858,*,*
*,*,*,194.074,*,*,Yes,*,*,1.94555,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,La_Nina,Good,*,*,*,*,*
*,*,*,*,Neutral,*,No,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,Good,*,*,*,*,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,26.6411,*,*,*,*,*,*,*,*
*,373.435,*,*,La_Nina,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
1.30816,93.943,*,*,*,*,No,*,*,*,*
0.874316,8.31076,34.5704,*,*,*,Yes,*,*,*,*
*,303.548,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,3.44151,*,*
*,*,*,*,*,Good,*,No,*,*,*
*,33.1535,*,*,*,*,*,*,*,*,303.173
*,*,104.947,*,*,*,*,No,*,*,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,36.4646,*,Neutral,Good,*,Yes,*,*,96.5925
*,*,*,*,El_Nino,*,Yes,No,*,*,25.5172
*,*,*,*,*,*,No,*,*,0.632473,*
*,172.634,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,*,2.90446,*,*
*,203.306,*,*,La_Nina,*,*,*,*,*,17.7555
6.75471,*,45.6064,*,*,Good,*,*,3.64779,*,*
*,*,*,*,El_Nino,*,Yes,*,*,0.404209,*
4.62134,*,*,*,*,*,No,*,*,0.970797,*
*,*,47.7303,*,*,*,Yes,*,*,1.92909,35.0226
*,245.703,*,*,*,Good,No,*,*,*,349.891
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,0.716096,*
6.3916,*,*,*,Neutral,*,*,*,*,1.43702,249.835
*,207.386,*,*,*,*,*,No,3.19396,*,*
0.53607,*,*,18.1562,*,*,*,*,*,1.03745,*
*,*,64.7147,106.536,*,Good,Yes,*,*,*,*
*,*,*,81.7112,Neutral,*,*,No,*,*,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
2.31542,*,*,*,Neutral,*,*,*,*,5.09325,*
*,*,*,294.377,*,*,No,No,*,*,*
*,55.8205,*,*,Neutral,Good,*,*,*,*,*
*,*,*,*,Neutral,*,No,*,*,2.55897,*
*,*,*,*,El_Nino,*,*,*,2.87538,0.808935,*
*,0.445412,23.0595,*,*,*,No,*,3.78531,*,*
9.9155,*,36.8197,*,*,*,Yes,No,3.20606,*,*
*,*,*,*,*,*,Yes,*,2.91611,*,*
5.57898,*,*,*,*,*,*,*,*,*,*
*,*,*,114.458,*,*,*,*,*,*,*
2.74515,*,*,*,*,*,*,No,*,*,*
1.27437,*,*,60.4053,*,*,*,*,*,*,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,285.738,*,*,*,*,*,*,*,*,*
2.60387,*,*,*,*,Good,*,*,*,7.95923,*
*,*,*,*,*,Good,No,*,2.78268,0.979348,*
*,*,68.4719,180.835,*,*,*,*,*,*,*
3.2992,13.8499,*,*,Neutral,*,*,*,*,*,85.6762
*,*,38.1201,*,Neutral,*,*,*,3.7244,*,*
*,*,*,*,*,*,*,No,2.31313,*,240.384
*,80.3288,*,176.986,*,*,*,*,*,*,*
*,*,*,*,Neutral,Good,No,No,*,*,*
6.35778,*,42.1626,*,*,Good,No,*,*,*,*
*,*,40.2663,*,*,*,*,*,*,*,*
*,380.337,*,164.794,*,*,*,*,*,8.05877,*
*,*,*,*,*,*,*,*,*,*,59.2416
*,*,*,*,*,*,*,*,*,7.37975,*
*,73.2072,*,*,Neutral,Damaged,*,*,*,*,*
*,*,*,*,La_Nina,*,*,*,2.23543,*,*
*,*,*,91.9477,*,Damaged,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,2.88636,*,59.4378
*,*,*,*,*,*,*,*,*,*,98.0024
*,*,*,*,El_Nino,*,*,*,2.99081,*,*
*,*,*,*,La_Nina,*,*,No,*,*,280.359
*,*,*,*,*,*,*,No,*,*,*
0.754858,*,43.6441,*,*,*,*,*,*,*,*
*,*,*,*,*,*,Yes,*,*,*,*
1.2406,*,61.2098,*,*,*,*,*,*,*,66.9944
*,295.403,*,*,*,*,*,*,*,*,*
0.910187,*,*,*,*,Damaged,*,*,*,*,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,*,*,*,*,No,2.48126,*,67.9
*,39.5355,35.5856,*,*,Good,*,*,1.92049,*,*
*,*,*,*,*,*,*,*,*,*,239.184
0.682723,*,*,*,Neutral,*,*,No,*,*,*
*,148.595,*,*,*,*,No,Yes,4.81301,*,*
*,*,*,*,*,*,*,No,2.15748,*,*
0.0193944,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,Neutral,*,Yes,*,*,*,218.358
*,*,*,*,*,*,*,*,4.49481,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,127.639,*,*,*,*,*,*,*,362.722
*,42.4533,*,*,*,*,*,*,*,*,*
*,28.3983,*,*,Neutral,Damaged,*,No,*,*,29.5385
*,*,*,*,*,*,*,*,*,3.95302,*
*,*,*,*,*,*,Yes,No,*,*,*
*,*,*,172.143,*,Good,*,*,3.58335,*,208.295
8.0266,*,*,*,La_Nina,*,*,*,0.825302,*,90.9418
*,95.9576,*,*,*,*,No,*,*,2.05488,*
1.37723,4.89357,*,*,El_Nino,*,*,*,*,1.71843,*
*,325.849,*,288.533,La_Nina,*,*,*,*,*,*
*,47.9344,*,*,*,*,*,*,*,*,*
*,*,*,192.596,*,*,*,*,*,*,*
*,*,35.2489,*,*,*,*,*,*,*,*
1.28594,*,*,*,Neutral,*,*,*,1.81128,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,Yes,*,9.13827,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,89.3616,*,*,*,*,*,*,63.916
*,*,*,*,*,*,*,*,*,*,*
4.10079,*,*,*,*,*,*,*,*,*,*
*,48.7728,*,*,*,*,*,*,*,*,*
1.71315,*,190.717,*,Neutral,*,*,*,*,*,*
7.69501,*,*,*,Neutral,*,*,*,3.24164,*,*
6.76893,*,58.9769,*,Neutral,*,*,*,*,0.297976,61.9289
*,*,*,*,Neutral,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,*,4.50377,*,*
*,*,*,*,*,*,*,*,*,1.199,*
*,3.74434,*,*,*,*,*,*,*,0.728859,*
*,*,*,*,*,Damaged,*,*,*,*,*
*,*,21.9597,*,La_Nina,*,*,*,2.74066,*,*
*,*,*,*,*,*,*,*,*,*,*
0.666161,*,16.6548,*,*,*,No,*,*,*,*
*,222.092,*,*,*,*,*,*,*,*,*
*,304.187,*,*,La_Nina,Good,*,*,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,78.2981,*,*,*,*,No,*,*,*
*,*,197.722,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,La_Nina,*,*,No,*,*,264.536
*,*,*,*,El_Nino,*,*,No,*,*,*
*,340.025,17.9589,*,Neutral,*,*,*,*,0.89694,*
*,*,*,*,*,Good,*,*,2.28259,*,*
*,*,*,*,Neutral,*,*,*,*,2.96179,*
0.503881,*,*,120.365,*,*,No,*,2.38198,*,47.7958
*,*,13.8618,*,*,*,*,*,*,*,*
*,*,44.2516,*,Neutral,*,*,No,*,*,*
*,*,47.7457,*,Neutral,*,*,*,2.26002,*,*
*,*,*,*,*,Good,No,*,3.53088,1.43883,*
*,184.65,*,*,*,*,*,*,*,7.44555,*
*,*,*,*,*,*,*,*,*,*,*
8.2649,292.422,*,*,*,*,*,*,*,*,282.12
*,*,*,*,*,*,No,No,*,*,*
*,*,*,*,El_Nino,*,*,Yes,*,0.0283582,*
7.79529,*,*,*,*,*,*,Yes,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,27.5984,*,*,*,*,No,*,*,79.6489
*,*,*,86.0261,*,*,No,*,*,*,*
*,*,*,*,Neutral,*,*,*,4.54317,*,*
*,65.4631,*,*,*,*,*,*,3.31278,*,*
*,58.4578,*,*,El_Nino,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,*,*,0.190152,*
*,*,27.4242,107.018,*,*,*,*,*,*,*
2.13598,*,*,*,Neutral,*,*,No,*,*,*
*,*,9.84587,*,Neutral,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,Yes,*,*,*
*,88.9461,9.27213,*,*,*,No,*,*,*,*
*,*,*,77.5191,*,*,Yes,*,*,1.04793,69.0558
*,*,66.8157,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,379.734
*,*,*,190.038,*,*,Yes,*,*,*,248.202
0.887277,*,*,30.9837,*,*,*,*,3.47876,1.34925,*
*,*,15.3364,*,*,*,*,No,*,0.459329,*
*,*,*,*,Neutral,*,*,*,*,*,92.2049
*,*,38.0617,105.496,Neutral,*,*,*,*,*,*
6.40968,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,80.7032,*,La_Nina,*,*,No,*,*,*
2.39477,*,*,*,*,*,*,*,*,*,17.027
4.20781,*,*,*,Neutral,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,6.25214,*
*,*,*,*,*,*,*,Yes,*,1.93768,99.6013
*,*,*,*,*,*,*,*,4.33275,*,*
*,*,*,114.389,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,41.9287,*,*,*,*,*,*,*
*,*,*,*,El_Nino,*,No,*,*,*,*
*,*,*,*,*,*,*,No,4.89205,*,*
*,*,*,*,*,Good,*,*,4.05041,*,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,89.512,*,*,*,Yes,*,*,*
*,*,*,*,*,Good,*,*,*,7.37761,*
*,*,171.925,96.8372,*,*,*,*,*,*,*
*,61.2608,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,Yes,No,*,*,*
8.22143,*,*,146.756,*,*,*,*,2.52756,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,4.51253,*,*
3.65524,*,*,*,*,*,*,Yes,*,*,*
1.81673,*,*,*,El_Nino,*,*,No,*,*,31.9514
9.14931,*,86.9646,*,*,*,*,*,3.88719,*,210.021
*,*,*,*,*,*,No,*,4.22749,*,169.917
*,*,*,*,*,*,*,*,*,*,*
1.03882,*,159.42,*,*,*,No,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
7.47018,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Damaged,No,*,*,3.73157,*
*,*,7.76076,*,El_Nino,Dead,*,*,*,*,*
*,*,*,*,Neutral,*,*,No,*,0.230081,*
*,31.177,*,146.24,*,*,*,*,*,*,88.1259
*,93.6863,*,*,*,*,Yes,*,*,0.812952,*
*,*,*,327.895,*,Damaged,*,*,*,0.876177,*
*,*,*,*,El_Nino,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
5.69279,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
2.46054,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,No,*,3.92838,*,*
*,*,*,78.2361,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,41.5851,69.7846,*,*,*,No,*,1.9459,*
*,*,*,*,*,Good,*,*,2.45185,*,*
*,*,*,93.3732,*,*,No,*,*,*,*
7.36196,*,*,*,*,*,*,No,*,*,*
*,35.6532,*,*,*,*,*,*,*,*,*
*,64.5986,*,*,*,*,*,No,*,*,*
*,*,*,142.849,*,*,*,*,*,*,21.8218
8.59675,*,*,*,Neutral,*,*,*,3.41397,*,232.273
*,224.242,*,*,*,*,*,*,*,*,*
*,306.899,*,*,*,Good,*,*,*,*,*
*,352.188,*,150.155,Neutral,*,*,No,*,*,*
2.43285,*,*,*,*,*,*,Yes,*,*,*
*,55.03,*,*,*,*,*,*,*,*,*
*,353.333,*,*,*,*,*,*,2.83249,*,29.0498
*,3.29154,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,4.50715,*,*
*,54.599,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
0.0840988,*,*,*,*,*,*,*,*,*,178.688
*,*,27.165,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,385.077
*,271.338,79.1907,*,*,Good,No,No,*,*,*
*,219.813,*,*,*,*,*,*,*,1.40182,*
*,*,*,56.9567,*,Good,*,No,4.64267,*,*
*,82.6544,*,*,*,*,*,*,*,*,0.0081642
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,310.143,*,*,*,Good,*,*,*,*,*
3.04115,*,*,*,*,*,*,*,*,*,*
*,*,184.63,353.603,*,*,*,*,*,*,*
*,*,75.4698,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,83.8792
*,*,*,*,*,*,No,*,4.99904,1.39915,*
*,*,*,53.1202,*,*,*,*,*,*,*
*,*,*,*,*,*,No,*,*,*,*
*,*,*,*,*,*,*,*,0.0113433,*,*
*,*,*,*,Neutral,*,*,No,*,*,*
*,*,*,*,La_Nina,*,*,*,*,*,*
0.726674,*,*,*,El_Nino,*,*,*,*,*,70.7443
*,*,*,*,*,*,No,*,*,*,*
*,380.181,*,373.286,*,*,*,*,2.44649,*,297.811
*,312.085,*,*,*,*,*,*,*,*,*
0.962173,*,*,*,*,Good,*,*,*,*,*
*,*,43.8437,*,*,*,*,*,*,*,*
*,53.3772,*,*,*,*,*,*,*,*,*
4.31575,*,*,279.918,*,Good,*,No,3.17304,3.54622,203.341
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,*,Damaged,*,Yes,4.77348,*,86.661
0.189358,1.5574,*,34.0671,*,Good,*,*,*,*,*
1.88516,*,*,*,El_Nino,*,Yes,No,4.72411,*,47.0365
*,*,*,*,*,*,*,*,2.03959,0.883447,50.1273
*,*,*,150.104,Neutral,Good,*,*,*,*,*
0.482737,*,*,*,*,*,*,*,*,*,*
*,*,*,154.062,*,*,*,*,*,*,*
*,367.607,*,*,Neutral,*,*,*,*,*,*
0.560736,*,*,*,El_Nino,*,*,*,*,*,*
0.565522,*,*,47.4341,*,*,*,No,*,*,*
1.60374,*,*,*,*,*,*,*,*,*,*
1.82371,*,*,*,*,Good,*,*,4.81149,*,5.46876
*,*,71.9138,*,*,*,*,*,*,4.6791,*
*,*,*,43.5267,El_Nino,*,Yes,No,*,*,*
1.45207,*,81.7846,*,*,*,*,*,3.84566,*,*
*,*,*,152.017,Neutral,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,No,No,*,0.104561,*
7.30746,*,*,104.796,*,*,*,*,*,1.99212,*
*,*,*,*,*,Good,Yes,*,2.90497,*,*
*,*,*,*,*,*,*,*,2.39866,*,310.07
*,*,*,123.317,*,*,No,*,*,*,*
*,*,*,125.41,*,*,*,*,0.589905,*,*
*,*,*,*,*,*,*,No,*,*,*
*,26.0205,*,*,*,Good,*,*,*,0.252122,*
*,*,33.9109,*,*,*,*,*,*,*,*
*,376.834,97.1085,*,*,*,*,No,*,1.21517,*
*,*,*,*,*,Damaged,*,*,*,9.30787,*
0.495465,*,*,5.05191,*,*,*,*,*,1.35475,52.5196
*,*,*,*,*,*,*,No,3.17792,1.74426,*
1.68319,*,*,*,*,*,*,No,*,*,40.4247
*,*,*,*,*,*,*,*,*,*,*
*,*,34.7986,*,*,*,*,*,*,*,*
*,*,*,*,*,Damaged,No,*,*,*,*
*,*,135.012,*,Neutral,*,*,*,*,*,*
*,*,*,128.681,*,Good,No,No,*,1.94665,*
*,96.772,*,171.05,Neutral,*,*,No,*,*,*
*,269.633,163.213,*,*,Good,*,*,*,*,84.8623
*,*,*,*,*,*,Yes,*,*,1.68035,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,93.8992
4.0736,*,*,125.493,*,*,*,*,*,*,296.288
9.37393,*,*,*,Neutral,*,*,*,*,0.907133,46.6317
5.22093,*,*,*,*,*,*,*,*,0.557031,*
*,*,*,*,*,*,*,*,*,1.44135,*
*,112.171,4.28525,62.5948,*,*,*,No,*,*,*
4.50346,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,No,*,*,*,75.1948
*,*,*,*,*,*,*,*,*,*,*
1.30474,*,*,*,*,Damaged,*,*,*,*,*
*,31.3745,*,*,*,*,*,*,*,*,*
3.51578,*,*,*,Neutral,Damaged,*,*,*,1.89179,*
*,*,*,*,Neutral,*,Yes,*,*,4.97191,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,77.4702,*,*,*,*,Yes,*,*,*,65.077
*,46.8694,*,*,*,*,Yes,*,4.38444,*,159.713
*,*,*,*,*,*,*,No,*,*,367.035
*,368.119,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,4.97277,*,*
*,*,*,*,*,*,*,No,*,*,*
*,*,115.826,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,No,*,*,94.3241
*,*,*,*,*,*,No,Yes,4.86759,*,*
*,*,36.4601,*,*,*,No,Yes,*,*,*
*,*,*,*,*,*,No,*,4.06721,*,*
4.44926,*,81.1593,*,*,*,No,*,*,*,*
*,*,75.1764,*,La_Nina,Good,No,*,*,*,*
1.33548,*,*,*,*,*,*,*,*,*,*
*,*,*,85.6281,*,*,No,*,*,*,*
*,310.779,*,120.987,Neutral,Good,*,*,*,1.7753,*
1.67632,*,*,*,*,Good,*,*,*,*,36.4877
*,*,28.9653,*,*,*,*,*,*,*,*
*,*,19.7317,*,Neutral,*,*,No,*,*,*
*,49.5916,*,157.069,*,*,No,*,*,*,97.7362
0.0840448,*,62.0022,89.9878,*,*,*,*,*,*,*
0.611643,*,5.15674,*,*,*,Yes,*,*,1.80808,69.3807
*,*,*,*,Neutral,*,*,*,2.06528,*,*
*,*,*,*,*,Damaged,*,*,1.6495,4.85179,*
*,*,*,*,*,*,*,*,*,*,*
*,*,2.44834,*,*,Good,*,No,*,*,*
*,21.0189,41.6312,*,*,Good,*,*,*,6.99736,188.78
*,268.005,*,*,*,Good,*,*,*,6.43597,*
9.92113,298.177,*,*,*,Good,*,*,4.45884,*,299.053
*,*,*,*,La_Nina,*,*,*,*,*,57.8942
*,*,*,*,*,*,*,*,*,0.847056,*
*,*,*,169.116,*,*,*,*,*,*,*
*,*,*,*,*,*,*,Yes,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,116.023,Neutral,*,No,*,*,*,*
*,*,*,*,*,*,*,*,*,3.31345,*
*,*,*,*,*,*,No,Yes,*,*,*
*,*,*,*,*,*,*,*,*,2.41974,301.946
*,383.083,*,*,*,*,*,*,*,*,*
5.24287,*,*,*,*,*,No,*,*,*,*
*,94.8411,*,106.091,*,*,*,*,4.24562,2.30564,*
*,*,*,*,El_Nino,Good,*,*,1.62654,*,324.125
*,*,35.2024,*,*,*,*,*,2.19135,*,*
9.81666,*,*,*,*,*,*,*,2.76636,*,*
